     108
nfi=       0 etot=         44.78225733
Ar           17.99904722          38.27386591           7.94690820
Ar            4.53979824          33.80545931          28.15361646
Ar           18.90808679          31.02021907          25.67371710
Ar          -15.89124487          29.21298899          22.57015778
Ar            8.75620940          -1.14202255          22.17441692
Ar           23.26038174          23.82573270          30.69660550
Ar           16.61711189           6.42349730          55.03504927
Ar           17.09429890          28.65191509          41.41929565
Ar           21.31780830          29.70688553          19.54277618
Ar           -2.89466050          14.36281901         -14.87769198
Ar            2.26762663          31.89984390          17.48138643
Ar           31.33194011          37.92898933          29.04657309
Ar           -9.92310660          27.85689079          29.77796227
Ar            4.18209166          17.66174560          22.67383901
Ar           20.05399931          13.23881111          18.21932119
Ar           17.13647608          71.99202765          35.42541713
Ar           20.79683670          25.82849845          28.44492045
Ar           13.97099052          31.55715785          26.48556150
Ar           11.48557155          34.77762460          54.91113021
Ar           13.82169964          36.97325241          58.22348383
Ar           16.17487145          49.06145137           7.77196130
Ar           38.98261048          46.66490685           1.31116472
Ar           21.69374966          21.56298501          18.49223368
Ar           24.82801488          37.34313069          20.08210032
Ar           32.59725603          45.69740680          15.55919753
Ar           34.88800455          47.90536596          18.22760716
Ar            2.51563997          26.13802200          13.44722406
Ar            5.55015274          23.86458135          46.16917475
Ar           14.64158828          35.52532685          36.64398473
Ar           12.63036688          29.93201473          30.35471589
Ar           29.23175215          45.17502135          38.10533672
Ar            4.99313523          51.96379328          18.08189072
Ar           21.15965448          -9.69115705          13.80247233
Ar            4.42846557          26.90806993          -2.80231985
Ar           30.83390257          -6.30122000          23.35841649
Ar           25.76567447          33.67190060          16.23278486
Ar           51.07895926           1.79697588          29.77455373
Ar           70.15796124          11.54785510           3.28733741
Ar           10.76688396          -5.34414699          14.18058321
Ar            2.89880751         -12.03338276          14.52938869
Ar           11.04766865          26.98134956          31.75715645
Ar            7.06523158          24.16926026          35.65566929
Ar           -5.74959281           3.80772050          32.25899100
Ar           17.92878912          30.10135198          49.84422477
Ar           26.14854243          36.25023844          58.62640453
